draw_date,num1,num2,num3,num4,num5,num6,game_cd,RESULT
2015-06-27 00:00:00.0,24,36,5,29,6,13,1,243605290613
2015-06-30 00:00:00.0,34,16,20,15,7,28,1,341620150728
2015-07-02 00:00:00.0,42,34,25,35,9,37,1,423425350937
2015-07-04 00:00:00.0,26,39,33,12,41,32,1,263933124132
2015-07-07 00:00:00.0,7,41,37,16,18,28,1,074137161828
2015-07-09 00:00:00.0,30,3,26,34,37,22,1,300326343722
2015-07-11 00:00:00.0,22,11,27,28,21,39,1,221127282139
2015-07-14 00:00:00.0,5,40,19,13,29,21,1,054019132921
2015-07-16 00:00:00.0,15,25,3,26,2,8,1,152503260208
2015-07-18 00:00:00.0,15,10,7,23,40,18,1,151007234018
2015-07-21 00:00:00.0,10,26,29,15,2,18,1,102629150218
2015-07-23 00:00:00.0,37,18,9,27,29,32,1,371809272932
2015-07-25 00:00:00.0,35,13,9,22,14,29,1,351309221429
2015-07-28 00:00:00.0,10,33,12,9,14,18,1,103312091418
2015-07-30 00:00:00.0,37,6,33,28,32,42,1,370633283242
2015-08-01 00:00:00.0,7,14,25,31,27,19,1,071425312719
2015-08-04 00:00:00.0,23,25,37,20,21,34,1,232537202134
2015-08-06 00:00:00.0,1,40,5,12,17,15,1,014005121715
2015-08-08 00:00:00.0,12,36,34,4,25,5,1,123634042505
2015-08-11 00:00:00.0,28,39,22,15,24,27,1,283922152427
2015-08-13 00:00:00.0,42,22,32,27,31,11,1,422232273111
2015-08-15 00:00:00.0,25,36,31,8,27,10,1,253631082710
2015-08-18 00:00:00.0,8,22,32,40,13,7,1,082232401307
2015-08-20 00:00:00.0,30,24,38,35,19,9,1,302438351909
2015-08-22 00:00:00.0,10,24,28,21,33,7,1,102428213307
2015-08-25 00:00:00.0,41,15,12,38,9,19,1,411512380919
2015-08-27 00:00:00.0,29,13,10,16,11,2,1,291310161102
2015-08-29 00:00:00.0,12,4,20,31,19,25,1,120420311925
2015-09-01 00:00:00.0,27,23,8,9,22,30,1,272308092230
2015-09-03 00:00:00.0,16,27,20,23,22,18,1,162720232218
2015-09-05 00:00:00.0,16,28,30,7,26,39,1,162830072639
2015-09-08 00:00:00.0,37,40,33,11,28,16,1,374033112816
2015-09-12 00:00:00.0,11,6,41,42,9,39,1,110641420939
2015-09-15 00:00:00.0,39,5,26,3,20,42,1,390526032042
2015-09-17 00:00:00.0,27,38,39,3,34,28,1,273839033428
2015-09-19 00:00:00.0,15,22,28,36,24,38,1,152228362438
2015-09-22 00:00:00.0,24,15,34,4,38,35,1,241534043835
2015-09-24 00:00:00.0,29,15,8,40,10,36,1,291508401036
2015-09-26 00:00:00.0,41,21,36,11,38,39,1,412136113839
2015-09-29 00:00:00.0,30,19,21,9,13,1,1,301921091301
2015-10-01 00:00:00.0,7,15,10,37,19,22,1,071510371922
2015-10-03 00:00:00.0,26,35,11,42,20,29,1,263511422029
2015-10-06 00:00:00.0,23,34,13,14,39,32,1,233413143932
2015-10-08 00:00:00.0,17,36,32,2,21,38,1,173632022138
2015-10-10 00:00:00.0,18,1,41,15,40,16,1,180141154016
2015-10-13 00:00:00.0,12,13,9,39,36,14,1,121309393614
2015-10-15 00:00:00.0,33,24,17,30,26,21,1,332417302621
2015-10-17 00:00:00.0,33,17,34,28,24,15,1,331734282415
2015-10-20 00:00:00.0,14,18,19,24,32,1,1,141819243201
2015-10-22 00:00:00.0,41,23,24,1,13,36,1,412324011336
2015-10-24 00:00:00.0,40,22,14,37,23,3,1,402214372303
2015-10-27 00:00:00.0,34,13,24,8,40,12,1,341324084012
2015-10-29 00:00:00.0,40,9,12,31,3,33,1,400912310333
2015-10-31 00:00:00.0,21,8,6,15,27,30,1,210806152730
2015-11-03 00:00:00.0,25,27,2,20,29,36,1,252702202936
2015-11-05 00:00:00.0,18,30,13,38,39,32,1,183013383932
2015-11-07 00:00:00.0,1,6,4,24,11,17,1,010604241117
2015-11-10 00:00:00.0,10,28,23,21,14,3,1,102823211403
2015-11-12 00:00:00.0,33,30,42,17,32,15,1,333042173215
2015-11-14 00:00:00.0,19,21,2,31,15,14,1,192102311514
2015-11-17 00:00:00.0,30,20,23,16,40,14,1,302023164014
2015-11-19 00:00:00.0,7,19,3,37,25,12,1,071903372512
2015-11-21 00:00:00.0,32,6,36,16,12,4,1,320636161204
2015-11-24 00:00:00.0,10,31,32,1,30,37,1,103132013037
2015-11-26 00:00:00.0,21,36,20,12,13,41,1,213620121341
2015-11-28 00:00:00.0,39,19,21,15,7,22,1,391921150722
2015-12-01 00:00:00.0,12,17,31,33,7,35,1,121731330735
2015-12-03 00:00:00.0,18,34,41,26,1,19,1,183441260119
2015-12-05 00:00:00.0,42,40,22,28,5,30,1,424022280530
2015-12-08 00:00:00.0,26,31,33,22,40,25,1,263133224025
2015-09-10 00:00:00.0,39,9,37,12,42,11,1,390937124211
2015-12-10 00:00:00.0,23,25,39,33,35,20,1,232539333520
2015-12-12 00:00:00.0,20,11,12,4,32,1,1,201112043201
2015-12-15 00:00:00.0,19,14,40,21,22,20,1,191440212220
2015-12-17 00:00:00.0,23,13,27,25,32,26,1,231327253226
2015-12-19 00:00:00.0,25,4,28,42,38,31,1,250428423831
2015-12-22 00:00:00.0,32,27,37,18,36,24,1,322737183624
2015-12-24 00:00:00.0,11,13,15,36,39,37,1,111315363937
2015-12-26 00:00:00.0,11,5,34,8,37,28,1,110534083728
2015-12-29 00:00:00.0,31,12,14,3,42,4,1,311214034204
2015-12-31 00:00:00.0,20,42,32,1,40,38,1,204232014038
2016-01-02 00:00:00.0,16,4,31,25,7,13,1,160431250713
2016-01-05 00:00:00.0,40,3,2,11,14,28,1,400302111428
2016-01-07 00:00:00.0,18,3,29,32,4,42,1,180329320442
2016-01-09 00:00:00.0,7,21,31,26,3,12,1,072131260312
2016-01-12 00:00:00.0,8,39,32,3,41,21,1,083932034121
2016-01-14 00:00:00.0,15,36,25,6,42,34,1,153625064234
2016-01-16 00:00:00.0,9,41,26,24,17,25,1,094126241725
2016-01-19 00:00:00.0,27,19,34,40,16,22,1,271934401622
2016-01-21 00:00:00.0,29,42,35,25,16,10,1,294235251610
2016-01-23 00:00:00.0,29,4,19,25,35,12,1,290419253512
2016-01-26 00:00:00.0,40,41,31,16,34,22,1,404131163422
2016-01-28 00:00:00.0,38,13,25,1,3,4,1,381325010304
2016-01-30 00:00:00.0,15,10,19,28,7,26,1,151019280726
2016-02-02 00:00:00.0,33,19,28,17,39,40,1,331928173940
2016-02-04 00:00:00.0,39,35,32,9,13,37,1,393532091337
2016-02-06 00:00:00.0,14,35,37,9,21,17,1,143537092117
2016-02-09 00:00:00.0,7,13,5,4,33,12,1,071305043312
2016-02-11 00:00:00.0,42,39,23,7,2,22,1,423923070222
2016-02-13 00:00:00.0,30,25,15,2,16,35,1,302515021635
2016-02-16 00:00:00.0,38,19,31,1,28,40,1,381931012840
2016-02-18 00:00:00.0,12,1,39,6,17,32,1,120139061732
2016-02-20 00:00:00.0,23,40,1,42,18,25,1,234001421825
2016-02-23 00:00:00.0,32,4,11,8,31,26,1,320411083126
2016-02-25 00:00:00.0,34,21,16,5,14,11,1,342116051411
2016-02-27 00:00:00.0,3,6,14,37,21,23,1,030614372123
2016-03-01 00:00:00.0,5,7,37,4,19,13,1,050737041913
2016-03-03 00:00:00.0,19,2,31,42,21,8,1,190231422108
2016-03-05 00:00:00.0,10,22,17,6,28,5,1,102217062805
2016-03-08 00:00:00.0,21,27,9,31,26,30,1,212709312630
2016-03-10 00:00:00.0,34,27,7,15,24,19,1,342707152419
2016-03-12 00:00:00.0,20,6,27,38,22,4,1,200627382204
2016-03-15 00:00:00.0,30,20,15,1,41,40,1,302015014140
2016-03-17 00:00:00.0,13,23,38,10,34,36,1,132338103436
2016-03-19 00:00:00.0,3,26,31,36,39,30,1,032631363930
2016-03-22 00:00:00.0,8,19,13,24,25,35,1,081913242535
2016-03-29 00:00:00.0,18,32,1,10,16,2,1,183201101602
2016-03-31 00:00:00.0,5,27,7,14,35,17,1,052707143517
2016-04-02 00:00:00.0,26,1,11,14,42,2,1,260111144202
2016-04-05 00:00:00.0,12,37,34,11,21,24,1,123734112124
2016-04-07 00:00:00.0,23,15,4,7,6,36,1,231504070636
2016-04-09 00:00:00.0,38,12,5,35,7,36,1,381205350736
2016-04-12 00:00:00.0,6,21,34,32,29,36,1,062134322936
2016-04-14 00:00:00.0,11,21,38,6,15,26,1,112138061526
2016-04-16 00:00:00.0,14,23,15,33,19,12,1,142315331912
2016-04-19 00:00:00.0,34,32,9,27,5,21,1,343209270521
2016-04-21 00:00:00.0,18,37,13,15,22,36,1,183713152236
2016-04-23 00:00:00.0,18,5,7,29,1,41,1,180507290141
2016-04-26 00:00:00.0,30,40,11,33,25,39,1,304011332539
2016-04-28 00:00:00.0,18,7,8,17,32,16,1,180708173216
2016-04-30 00:00:00.0,28,11,1,2,17,9,1,281101021709
2016-05-03 00:00:00.0,18,24,9,13,22,17,1,182409132217
2016-05-05 00:00:00.0,38,24,40,20,39,13,1,382440203913
2016-05-07 00:00:00.0,8,23,38,4,21,14,1,082338042114
2016-05-10 00:00:00.0,13,6,24,17,30,28,1,130624173028
2016-05-12 00:00:00.0,6,29,13,9,35,18,1,062913093518
2016-05-14 00:00:00.0,28,31,41,11,29,42,1,283141112942
2016-05-17 00:00:00.0,5,35,23,12,13,38,1,053523121338
2016-05-19 00:00:00.0,8,15,2,9,10,20,1,081502091020
2016-05-21 00:00:00.0,37,10,31,5,17,2,1,371031051702
2016-05-24 00:00:00.0,42,1,26,14,6,36,1,420126140636
2016-05-26 00:00:00.0,18,23,15,12,31,29,1,182315123129
2016-05-28 00:00:00.0,12,19,32,15,25,2,1,121932152502
2016-05-31 00:00:00.0,19,37,9,7,23,2,1,193709072302
2016-06-02 00:00:00.0,41,7,22,8,16,26,1,410722081626
2016-06-04 00:00:00.0,16,1,6,11,32,9,1,160106113209
2016-06-07 00:00:00.0,6,29,4,5,20,40,1,062904052040
2016-06-09 00:00:00.0,18,34,14,37,12,28,1,183414371228
2016-06-11 00:00:00.0,34,32,13,41,35,18,1,343213413518
2016-06-14 00:00:00.0,29,1,27,16,28,11,1,290127162811
2016-06-16 00:00:00.0,42,19,34,30,3,31,1,421934300331
2016-06-18 00:00:00.0,38,30,3,10,8,36,1,383003100836
2016-06-21 00:00:00.0,40,37,30,23,18,15,1,403730231815
2016-06-23 00:00:00.0,35,37,32,17,34,16,1,353732173416
2016-06-25 00:00:00.0,34,24,8,35,36,10,1,342408353610
2016-06-28 00:00:00.0,22,28,42,35,2,3,1,222842350203
2016-06-30 00:00:00.0,34,2,14,20,40,39,1,340214204039
2016-07-02 00:00:00.0,42,24,25,5,38,23,1,422425053823
2016-07-05 00:00:00.0,4,9,6,18,30,39,1,040906183039
2016-07-07 00:00:00.0,6,31,2,36,3,17,1,063102360317
2016-07-09 00:00:00.0,23,26,35,38,7,20,1,232635380720
2016-07-12 00:00:00.0,18,12,35,7,29,13,1,181235072913
2016-07-14 00:00:00.0,4,25,11,10,5,8,1,042511100508
2016-07-16 00:00:00.0,10,40,14,22,13,34,1,104014221334
2016-07-19 00:00:00.0,31,33,5,9,6,36,1,313305090636
2016-07-21 00:00:00.0,2,4,39,18,12,37,1,020439181237
2016-07-23 00:00:00.0,19,10,11,34,2,26,1,191011340226
2016-07-26 00:00:00.0,31,26,23,15,36,33,1,312623153633
2016-07-28 00:00:00.0,36,42,24,4,15,12,1,364224041512
2016-07-30 00:00:00.0,16,33,21,39,40,20,1,163321394020
2016-08-02 00:00:00.0,35,17,39,18,6,22,1,351739180622
2016-08-04 00:00:00.0,33,35,13,27,5,12,1,333513270512
2016-08-06 00:00:00.0,31,1,10,34,12,11,1,310110341211
2016-08-09 00:00:00.0,15,37,12,2,40,14,1,153712024014
2016-08-11 00:00:00.0,8,23,28,27,7,9,1,082328270709
2016-08-13 00:00:00.0,28,26,14,3,15,5,1,282614031505
2016-08-16 00:00:00.0,34,18,35,41,21,33,1,341835412133
2016-08-18 00:00:00.0,40,3,37,19,14,1,1,400337191401
2016-08-20 00:00:00.0,31,1,32,6,12,7,1,310132061207
2016-08-23 00:00:00.0,33,34,2,30,37,20,1,333402303720
2016-08-25 00:00:00.0,40,39,11,16,32,35,1,403911163235
2016-08-27 00:00:00.0,37,20,3,41,13,17,1,372003411317
2016-08-30 00:00:00.0,19,8,15,26,32,36,1,190815263236
2016-09-01 00:00:00.0,13,23,29,30,17,34,1,132329301734
2016-09-03 00:00:00.0,17,6,13,21,22,16,1,170613212216
2016-09-06 00:00:00.0,41,40,4,17,19,25,1,414004171925
2016-09-08 00:00:00.0,22,4,2,26,31,20,1,220402263120
2016-09-10 00:00:00.0,8,23,35,25,33,34,1,082335253334
2016-09-13 00:00:00.0,38,17,34,37,9,16,1,381734370916
2016-09-15 00:00:00.0,33,7,38,2,42,18,1,330738024218
2016-09-17 00:00:00.0,10,31,32,19,25,14,1,103132192514
2016-09-20 00:00:00.0,14,15,36,10,5,4,1,141536100504
2016-09-22 00:00:00.0,40,31,18,15,14,41,1,403118151441
2016-09-24 00:00:00.0,16,5,27,7,1,25,1,160527070125
2016-09-27 00:00:00.0,39,27,24,30,4,17,1,392724300417
2016-09-29 00:00:00.0,36,42,27,40,34,32,1,364227403432
2016-10-01 00:00:00.0,2,31,38,3,20,19,1,023138032019
2016-10-04 00:00:00.0,1,42,10,22,24,6,1,014210222406
2016-10-06 00:00:00.0,20,17,16,24,29,19,1,201716242919
2016-10-08 00:00:00.0,38,30,29,22,9,5,1,383029220905
2016-10-11 00:00:00.0,21,25,10,13,30,29,1,212510133029
2016-10-13 00:00:00.0,6,3,11,30,32,1,1,060311303201
2016-10-15 00:00:00.0,31,18,15,2,23,17,1,311815022317
2016-10-18 00:00:00.0,16,2,22,35,13,5,1,160222351305
2016-10-20 00:00:00.0,34,25,24,18,30,12,1,342524183012
2016-10-22 00:00:00.0,9,10,21,31,41,2,1,091021314102
2016-10-25 00:00:00.0,40,2,16,38,12,6,1,400216381206
2016-10-27 00:00:00.0,7,31,16,6,1,42,1,073116060142
2016-10-29 00:00:00.0,32,33,8,14,12,22,1,323308141222
2016-11-01 00:00:00.0,14,30,35,2,34,10,1,143035023410
2016-11-03 00:00:00.0,15,28,18,1,24,19,1,152818012419
2016-11-05 00:00:00.0,39,34,4,35,3,19,1,393404350319
2016-11-08 00:00:00.0,33,29,12,38,15,31,1,332912381531
2016-11-10 00:00:00.0,36,21,18,30,3,16,1,362118300316
2016-11-12 00:00:00.0,15,4,14,5,12,39,1,150414051239
2016-11-15 00:00:00.0,25,20,22,16,40,11,1,252022164011
2016-11-17 00:00:00.0,35,27,8,36,37,6,1,352708363706
2016-11-19 00:00:00.0,15,32,5,20,31,1,1,153205203101
2016-11-22 00:00:00.0,5,25,26,33,41,29,1,052526334129
2016-11-24 00:00:00.0,6,12,22,5,24,15,1,061222052415
2016-11-26 00:00:00.0,40,29,41,25,30,5,1,402941253005
2016-11-29 00:00:00.0,11,7,12,36,6,42,1,110712360642
2016-12-01 00:00:00.0,23,33,26,32,12,5,1,233326321205
2016-12-03 00:00:00.0,2,27,7,39,32,19,1,022707393219
2016-12-06 00:00:00.0,42,20,8,21,29,23,1,422008212923
2016-12-08 00:00:00.0,36,5,42,32,2,16,1,360542320216
2016-12-10 00:00:00.0,28,15,3,20,18,22,1,281503201822
2016-12-13 00:00:00.0,41,1,20,28,24,35,1,410120282435
2016-12-15 00:00:00.0,12,31,26,40,18,14,1,123126401814
2016-12-17 00:00:00.0,25,3,1,37,23,17,1,250301372317
2016-12-20 00:00:00.0,39,25,13,9,1,29,1,392513090129
2016-12-22 00:00:00.0,40,35,31,36,4,2,1,403531360402
2016-12-24 00:00:00.0,1,2,8,28,9,6,1,010208280906
2016-12-27 00:00:00.0,40,37,33,14,11,30,1,403733141130
2016-12-29 00:00:00.0,4,21,6,13,8,34,1,042106130834
2016-12-31 00:00:00.0,29,15,6,24,33,17,1,291506243317
2017-01-03 00:00:00.0,15,11,16,17,33,32,1,151116173332
2017-01-05 00:00:00.0,32,2,39,6,41,9,1,320239064109
2017-01-07 00:00:00.0,12,6,4,17,31,15,1,120604173115
2017-01-10 00:00:00.0,13,32,12,29,11,22,1,133212291122
2017-01-12 00:00:00.0,7,28,15,17,30,16,1,072815173016
2017-01-14 00:00:00.0,14,22,9,18,37,1,1,142209183701
2017-01-17 00:00:00.0,27,1,36,15,31,37,1,270136153137
2017-01-19 00:00:00.0,40,4,2,31,23,30,1,400402312330
2017-01-21 00:00:00.0,1,38,17,28,34,39,1,013817283439
2017-01-24 00:00:00.0,8,32,31,29,6,3,1,083231290603
2017-01-26 00:00:00.0,9,6,3,39,4,32,1,090603390432
2017-01-28 00:00:00.0,17,35,13,8,14,25,1,173513081425
2017-01-31 00:00:00.0,36,10,31,29,15,2,1,361031291502
2017-02-02 00:00:00.0,15,7,27,37,30,20,1,150727373020
2017-02-04 00:00:00.0,10,23,3,4,18,1,1,102303041801
2017-02-07 00:00:00.0,40,7,31,12,3,18,1,400731120318
2017-02-09 00:00:00.0,8,11,34,25,22,7,1,081134252207
2017-02-11 00:00:00.0,8,20,18,15,10,32,1,082018151032
2017-02-14 00:00:00.0,40,27,31,24,26,21,1,402731242621
2017-02-16 00:00:00.0,37,29,22,30,28,41,1,372922302841
2017-02-18 00:00:00.0,17,11,29,10,21,16,1,171129102116
2017-02-21 00:00:00.0,23,34,25,8,21,3,1,233425082103
2017-02-23 00:00:00.0,4,17,11,5,33,16,1,041711053316
2017-02-25 00:00:00.0,27,19,28,35,42,3,1,271928354203
2017-02-28 00:00:00.0,29,25,2,37,20,33,1,292502372033
2017-03-02 00:00:00.0,8,36,6,22,10,1,1,083606221001
2017-03-04 00:00:00.0,25,41,16,37,8,35,1,254116370835
2017-03-07 00:00:00.0,22,3,18,34,39,31,1,220318343931
2017-03-09 00:00:00.0,7,28,8,10,36,20,1,072808103620
2017-03-11 00:00:00.0,3,5,18,16,9,31,1,030518160931
2017-03-14 00:00:00.0,20,31,41,14,19,34,1,203141141934
2017-03-16 00:00:00.0,17,29,23,28,6,21,1,172923280621
2017-03-18 00:00:00.0,21,24,18,40,36,4,1,212418403604
2017-03-21 00:00:00.0,3,21,12,7,38,15,1,032112073815
2017-03-23 00:00:00.0,4,31,41,20,24,12,1,043141202412
2017-03-25 00:00:00.0,8,4,1,14,6,41,1,080401140641
2017-03-28 00:00:00.0,25,3,23,33,26,38,1,250323332638
2017-03-30 00:00:00.0,13,3,23,18,34,24,1,130323183424
2017-04-01 00:00:00.0,8,41,10,38,16,34,1,084110381634
2017-04-04 00:00:00.0,8,33,27,31,4,19,1,083327310419
2017-04-06 00:00:00.0,26,20,12,32,5,28,1,262012320528
2017-04-08 00:00:00.0,16,5,15,8,4,20,1,160515080420
2017-04-11 00:00:00.0,32,28,11,12,27,10,1,322811122710
2017-04-18 00:00:00.0,14,38,35,7,21,32,1,143835072132
2017-04-20 00:00:00.0,26,5,33,7,36,24,1,260533073624
2017-04-22 00:00:00.0,41,10,4,20,28,2,1,411004202802
2017-04-25 00:00:00.0,37,20,7,28,9,8,1,372007280908
2017-04-27 00:00:00.0,10,35,39,23,19,32,1,103539231932
2017-04-29 00:00:00.0,23,15,42,40,39,7,1,231542403907
2017-05-02 00:00:00.0,33,41,27,6,5,14,1,334127060514
2017-05-04 00:00:00.0,34,30,31,15,40,41,1,343031154041
2017-05-06 00:00:00.0,18,42,29,13,36,38,1,184229133638
2017-05-09 00:00:00.0,2,20,1,38,37,39,1,022001383739
2017-05-11 00:00:00.0,15,37,21,17,36,6,1,153721173606
2017-05-13 00:00:00.0,19,22,14,20,32,18,1,192214203218
2017-05-16 00:00:00.0,5,39,1,31,4,16,1,053901310416
2017-05-18 00:00:00.0,12,6,1,25,31,35,1,120601253135
2017-05-20 00:00:00.0,38,41,8,22,4,17,1,384108220417
2017-05-23 00:00:00.0,16,35,21,1,30,13,1,163521013013
2017-05-25 00:00:00.0,24,20,11,12,16,2,1,242011121602
2017-05-27 00:00:00.0,15,40,12,18,23,27,1,154012182327
2017-05-30 00:00:00.0,5,25,4,2,15,22,1,052504021522
2017-06-01 00:00:00.0,9,31,35,30,19,6,1,093135301906
2017-06-03 00:00:00.0,28,22,31,40,24,20,1,282231402420
2017-06-06 00:00:00.0,5,13,25,1,37,30,1,051325013730
2017-06-08 00:00:00.0,3,40,27,35,42,9,1,034027354209
2017-06-10 00:00:00.0,23,42,2,6,13,19,1,234202061319
2017-06-13 00:00:00.0,13,36,5,6,25,8,1,133605062508
2017-06-15 00:00:00.0,7,37,20,2,18,40,1,073720021840
2017-06-17 00:00:00.0,33,16,29,18,32,39,1,331629183239
2017-06-20 00:00:00.0,14,24,13,12,11,25,1,142413121125
2017-06-22 00:00:00.0,13,16,27,12,6,21,1,131627120621
2017-06-24 00:00:00.0,13,40,2,41,7,21,1,134002410721
2017-06-27 00:00:00.0,10,20,34,35,30,6,1,102034353006
2017-06-29 00:00:00.0,4,40,14,38,8,21,1,044014380821
2017-07-01 00:00:00.0,11,32,40,31,41,21,1,113240314121
2017-07-04 00:00:00.0,34,5,32,36,10,29,1,340532361029
2017-07-06 00:00:00.0,5,36,1,4,27,41,1,053601042741
2017-07-08 00:00:00.0,10,7,37,33,40,4,1,100737334004
2017-07-11 00:00:00.0,23,31,1,8,7,18,1,233101080718
2017-07-13 00:00:00.0,36,28,14,17,34,11,1,362814173411
2017-07-15 00:00:00.0,19,18,12,42,1,28,1,191812420128
2017-07-18 00:00:00.0,31,13,27,36,4,5,1,311327360405
2017-07-20 00:00:00.0,29,2,10,9,4,24,1,290210090424
2017-07-22 00:00:00.0,37,17,29,21,3,14,1,371729210314
2017-07-25 00:00:00.0,25,6,33,38,28,31,1,250633382831
2017-07-27 00:00:00.0,34,39,25,15,23,3,1,343925152303
2017-07-29 00:00:00.0,2,42,5,13,26,10,1,024205132610
2017-08-01 00:00:00.0,42,35,7,29,9,10,1,423507290910
2017-08-03 00:00:00.0,30,42,20,24,10,22,1,304220241022
2017-08-05 00:00:00.0,12,24,42,35,19,38,1,122442351938
2017-08-08 00:00:00.0,30,7,19,1,31,25,1,300719013125
2017-08-10 00:00:00.0,28,8,12,18,40,29,1,280812184029
2017-08-12 00:00:00.0,17,18,4,30,33,14,1,171804303314
2017-08-15 00:00:00.0,10,35,38,15,8,30,1,103538150830
2017-08-17 00:00:00.0,32,13,33,37,9,11,1,321333370911
2017-08-19 00:00:00.0,35,37,29,16,11,6,1,353729161106
2017-08-22 00:00:00.0,17,30,2,42,23,29,1,173002422329
2017-08-24 00:00:00.0,13,25,34,36,32,33,1,132534363233
2017-08-26 00:00:00.0,24,37,38,41,22,36,1,243738412236
2017-08-29 00:00:00.0,5,28,22,1,41,21,1,052822014121
2017-08-31 00:00:00.0,27,14,17,2,25,4,1,271417022504
2017-09-02 00:00:00.0,32,36,3,4,28,41,1,323603042841
2017-09-05 00:00:00.0,42,39,5,29,6,12,1,423905290612
2017-09-07 00:00:00.0,42,41,26,30,27,28,1,424126302728
2017-09-09 00:00:00.0,10,41,21,11,29,37,1,104121112937
2017-09-12 00:00:00.0,19,24,26,38,1,12,1,192426380112
2017-09-14 00:00:00.0,12,20,11,16,38,31,1,122011163831
2017-09-16 00:00:00.0,38,27,5,22,1,34,1,382705220134
2017-09-19 00:00:00.0,24,27,25,6,35,42,1,242725063542
2017-09-21 00:00:00.0,7,16,39,5,4,23,1,071639050423
2017-09-23 00:00:00.0,22,19,11,21,13,31,1,221911211331
2017-09-26 00:00:00.0,23,7,19,24,6,41,1,230719240641
2017-09-28 00:00:00.0,20,18,30,8,2,25,1,201830080225
2017-09-30 00:00:00.0,9,39,8,36,12,27,1,093908361227
2017-10-03 00:00:00.0,31,28,7,12,1,17,1,312807120117
2017-10-05 00:00:00.0,9,12,7,21,11,3,1,091207211103
2017-10-07 00:00:00.0,40,9,21,30,23,2,1,400921302302
2017-10-10 00:00:00.0,8,7,27,19,5,36,1,080727190536
2017-10-12 00:00:00.0,33,39,21,16,37,6,1,333921163706
2017-10-14 00:00:00.0,1,11,4,13,19,36,1,011104131936
2017-10-17 00:00:00.0,24,16,20,28,9,7,1,241620280907
2017-10-19 00:00:00.0,11,38,28,32,15,16,1,113828321516
2017-10-21 00:00:00.0,34,19,7,31,3,26,1,341907310326
2017-10-24 00:00:00.0,7,30,23,1,12,28,1,073023011228
2017-10-26 00:00:00.0,13,36,16,30,37,11,1,133616303711
2017-10-28 00:00:00.0,22,2,15,11,20,31,1,220215112031
2017-10-31 00:00:00.0,20,42,8,14,25,15,1,204208142515
2017-11-02 00:00:00.0,18,31,11,19,3,42,1,183111190342
2017-11-04 00:00:00.0,10,8,19,25,42,26,1,100819254226
2017-11-07 00:00:00.0,33,15,30,36,9,34,1,331530360934
2017-11-09 00:00:00.0,27,17,37,7,12,6,1,271737071206
2017-11-11 00:00:00.0,23,30,3,6,9,25,1,233003060925
2017-11-14 00:00:00.0,28,21,4,23,27,10,1,282104232710
2017-11-16 00:00:00.0,8,38,28,42,17,30,1,083828421730
2017-11-18 00:00:00.0,2,15,37,20,12,38,1,021537201238
2017-11-21 00:00:00.0,32,26,38,7,24,31,1,322638072431
2017-11-23 00:00:00.0,34,24,40,1,16,28,1,342440011628
2017-11-25 00:00:00.0,1,11,35,22,29,7,1,011135222907
2017-11-28 00:00:00.0,1,16,28,39,17,7,1,011628391707
2017-11-30 00:00:00.0,27,3,33,31,26,9,1,270333312609
2017-12-02 00:00:00.0,27,4,33,30,39,21,1,270433303921
2017-12-05 00:00:00.0,30,11,23,15,14,21,1,301123151421
2017-12-07 00:00:00.0,21,24,10,37,27,9,1,212410372709
2017-12-09 00:00:00.0,25,4,12,27,30,11,1,250412273011
2017-12-12 00:00:00.0,40,17,20,18,24,15,1,401720182415
2017-12-14 00:00:00.0,14,5,16,28,23,1,1,140516282301
2017-12-16 00:00:00.0,8,3,13,22,26,19,1,080313222619
2017-12-19 00:00:00.0,17,2,34,28,18,4,1,170234281804
2017-12-21 00:00:00.0,3,36,26,39,27,19,1,033626392719
2017-12-23 00:00:00.0,31,39,18,16,29,41,1,313918162941
2017-12-26 00:00:00.0,39,34,33,14,41,2,1,393433144102
2017-12-28 00:00:00.0,38,17,10,30,6,16,1,381710300616
2017-12-30 00:00:00.0,41,11,5,10,38,28,1,411105103828
2018-01-02 00:00:00.0,17,16,19,29,4,14,1,171619290414
2018-01-04 00:00:00.0,26,16,30,19,5,11,1,261630190511
2018-01-06 00:00:00.0,40,28,15,13,11,24,1,402815131124
2018-01-09 00:00:00.0,7,11,27,28,42,34,1,071127284234
2018-01-11 00:00:00.0,1,38,41,24,3,11,1,013841240311
2018-01-13 00:00:00.0,2,25,32,12,8,31,1,022532120831
2018-01-16 00:00:00.0,4,38,12,8,32,7,1,043812083207
2018-01-18 00:00:00.0,1,40,35,37,17,5,1,014035371705
2018-01-20 00:00:00.0,6,25,29,30,38,16,1,062529303816
2018-01-23 00:00:00.0,5,11,31,42,24,33,1,051131422433
2018-01-25 00:00:00.0,24,10,5,2,16,26,1,241005021626
2018-01-27 00:00:00.0,7,12,6,30,4,24,1,071206300424
2018-01-30 00:00:00.0,2,6,11,20,12,35,1,020611201235
2018-02-01 00:00:00.0,13,30,34,6,18,14,1,133034061814
2018-02-03 00:00:00.0,22,14,19,3,21,29,1,221419032129
2018-02-06 00:00:00.0,29,9,1,4,36,21,1,290901043621
2018-02-08 00:00:00.0,7,32,8,30,11,19,1,073208301119
2018-02-10 00:00:00.0,30,23,41,6,8,18,1,302341060818
2018-02-13 00:00:00.0,19,31,21,22,7,35,1,193121220735
2018-02-15 00:00:00.0,24,21,1,39,22,28,1,242101392228
